timestamps population node_ids
133.1750000001158 v1 87
228.97500000002867 v1 87
125.00000000011984 v1 89
279.8749999999824 v1 89
435.2249999998411 v1 89
456.8999999998214 v1 90
127.8500000001205 v1 93
148.40000000010195 v1 93
439.1999999998375 v1 93
477.124999999803 v1 108
185.0750000000686 v1 109
249.0000000000105 v1 109
366.87499999990325 v1 109
225.8750000000315 v1 127
378.8999999998923 v1 127
338.6499999999289 v1 128
114.21706064966126 v1 167
284.9052076645374 v1 167
272.8345317555831 v1 172
423.64759994237994 v1 174
886.2083957687538 v1 8
997.3397299868936 v1 15
719.6727593968959 v1 27
508.37178191009906 v1 36
726.3773027148674 v1 36
855.5775577550876 v1 36
695.4549427809409 v1 38
804.9750000008371 v1 50
623.3750000001764 v1 52
891.800000001153 v1 74
968.6250000014325 v1 74
582.1713872402254 v1 83
881.1629324964558 v1 83
503.7249999997788 v1 85
957.8000000013932 v1 85
604.275000000107 v1 87
638.5250000002316 v1 87
743.5500000006136 v1 4
707.7457521965152 v1 162
579.2250000000158 v1 4
409.4749999998645 v1 225
398.22499999987474 v1 202
244.07500000001497 v1 206
395.79999999987695 v1 206
211.23424423705035 v1 216
23.4750000000992 v1 220
224.200000000033 v1 220
288.6249999999744 v1 220
305.87499999995873 v1 220
344.34999999992374 v1 220
357.4999999999118 v1 220
439.8249999998369 v1 220
31.25000000009876 v1 221
460.34999999981824 v1 221
196.9500000000578 v1 223
272.4749999999891 v1 223
354.02499999991494 v1 223
438.99999999983766 v1 223
339.50817201059 v1 293
1842.1200160378712 v1 294
808.5683385953892 v1 162
918.5330358519672 v1 162
1397.6250000029931 v1 93
1221.9522252954478 v1 94
1290.7139817069408 v1 98
1086.89419015213 v1 99
1494.456974845464 v1 99
1091.3654210999546 v1 102
1288.0308954897962 v1 102
1319.9500000027106 v1 93
1342.130630672088 v1 102
1482.1500000033006 v1 103
1076.6000000018253 v1 104
1354.450000002836 v1 104
1336.1250000027694 v1 108
1453.4750000031963 v1 108
1124.375000001999 v1 109
1177.4500000021922 v1 109
1421.3500000030797 v1 103
1097.8250000019025 v1 93
1363.4500000028688 v1 91
1428.2750000031049 v1 90
1012.6750000015928 v1 52
1053.0500000017396 v1 52
1262.650000002502 v1 54
1381.2750000029337 v1 54
1075.6633201227069 v1 83
1344.803085766552 v1 83
1428.967266177666 v1 83
1361.1000000028605 v1 85
1054.0250000017431 v1 87
1101.550000001916 v1 87
1187.7000000022294 v1 87
1268.0000000025216 v1 87
1018.6750000016144 v1 88
1426.450000003098 v1 88
1448.475000003178 v1 88
1335.700000002768 v1 89
1435.9250000031325 v1 89
1367.900000002885 v1 109
1038.0589530634104 v1 44
