,time,gid,lid,kind,population,type
447,425.25,15,0,2,bkg,100
448,425.5,15,0,2,bkg,100
449,426.25,15,0,2,bkg,100
450,426.5,15,0,2,bkg,100
451,434.0,15,0,2,bkg,100
452,436.5,15,0,2,bkg,100
453,436.75,15,0,2,bkg,100
454,438.75,15,0,2,bkg,100
455,439.0,15,0,2,bkg,100
456,439.25,15,0,2,bkg,100
457,440.25,15,0,2,bkg,100
458,441.5,15,0,2,bkg,100
459,442.25,15,0,2,bkg,100
460,442.5,15,0,2,bkg,100
461,442.75,15,0,2,bkg,100
462,443.0,15,0,2,bkg,100
463,444.0,15,0,2,bkg,100
464,444.5,15,0,2,bkg,100
465,445.75,15,0,2,bkg,100
466,446.75,15,0,2,bkg,100
467,449.0,15,0,2,bkg,100
468,449.5,15,0,2,bkg,100
469,449.75,15,0,2,bkg,100
470,450.0,15,0,2,bkg,100
471,450.25,15,0,2,bkg,100
472,452.5,15,0,2,bkg,100
473,452.75,15,0,2,bkg,100
474,453.75,15,0,2,bkg,100
475,454.75,15,0,2,bkg,100
476,455.0,15,0,2,bkg,100
477,455.25,15,0,2,bkg,100
478,457.0,15,0,2,bkg,100
479,457.64544729881,0,0,0,v1,478107198
480,459.0,15,0,2,bkg,100
481,460.0,15,0,2,bkg,100
482,460.75,15,0,2,bkg,100
483,461.25,15,0,2,bkg,100
484,462.0,15,0,2,bkg,100
485,462.25,15,0,2,bkg,100
486,462.75,15,0,2,bkg,100
487,463.25,15,0,2,bkg,100
488,464.25,15,0,2,bkg,100
489,464.75,15,0,2,bkg,100
490,465.0,15,0,2,bkg,100
491,465.5,15,0,2,bkg,100
492,467.25,15,0,2,bkg,100
493,468.24130860890097,1,0,0,v1,475622793
494,468.25,15,0,2,bkg,100
495,469.75,15,0,2,bkg,100
496,470.5,15,0,2,bkg,100
497,470.75,15,0,2,bkg,100
498,471.0,15,0,2,bkg,100
499,471.25,15,0,2,bkg,100
500,471.75,15,0,2,bkg,100
501,472.5,15,0,2,bkg,100
502,474.75,15,0,2,bkg,100
503,475.25,15,0,2,bkg,100
504,475.5,15,0,2,bkg,100
505,475.75,15,0,2,bkg,100
506,476.0,15,0,2,bkg,100
507,476.25,15,0,2,bkg,100
508,477.0,15,0,2,bkg,100
509,477.5,15,0,2,bkg,100
510,478.5,15,0,2,bkg,100
