edge_type_id target_query source_query model_template delay dynamics_params
2812 node_type_id=='475068599' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToInh.json
2813 node_type_id=='476686112' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToInh.json
2815 node_type_id=='474626527' pop_name=='i5Pvalb' exp2syn 1.2 GABA_InhToInh.json
2816 node_type_id=='474626527' pop_name=='i4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2817 node_type_id=='324493977' pop_name=='i4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2818 node_type_id=='473540161' pop_name=='i4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2819 node_type_id=='475068599' pop_name=='i4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2820 node_type_id=='476686112' pop_name=='i4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2822 node_type_id=='487667205' pop_name=='LIFe4Rorb' exp2syn 1.2 AMPA_ExcToInh.json
2823 node_type_id=='474626527' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2824 node_type_id=='474626527' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2825 node_type_id=='324493977' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2826 node_type_id=='473540161' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2827 node_type_id=='473540161' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2828 node_type_id=='475068599' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2829 node_type_id=='475068599' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2830 node_type_id=='476686112' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2833 node_type_id=='474626527' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2834 node_type_id=='324493977' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2835 node_type_id=='473540161' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2836 node_type_id=='475068599' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2837 node_type_id=='476686112' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2839 node_type_id=='474626527' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToInh.json
2840 node_type_id=='324493977' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToInh.json
2841 node_type_id=='473540161' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToInh.json
2842 node_type_id=='475068599' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToInh.json
2843 node_type_id=='476686112' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToInh.json
2845 node_type_id=='474626527' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2846 node_type_id=='324493977' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2847 node_type_id=='473540161' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2848 node_type_id=='475068599' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2849 node_type_id=='476686112' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2851 node_type_id=='474626527' pop_name=='e5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2852 node_type_id=='324493977' pop_name=='e5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2853 node_type_id=='473540161' pop_name=='e5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2854 node_type_id=='475068599' pop_name=='e5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2855 node_type_id=='476686112' pop_name=='e5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2857 node_type_id=='324493977' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2858 node_type_id=='473540161' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2859 node_type_id=='475068599' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2860 node_type_id=='476686112' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2862 node_type_id=='474626527' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2863 node_type_id=='474626527' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToInh.json
2864 node_type_id=='324493977' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2865 node_type_id=='324493977' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToInh.json
2866 node_type_id=='473540161' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2867 node_type_id=='473540161' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToInh.json
2868 node_type_id=='475068599' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2869 node_type_id=='475068599' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToInh.json
2870 node_type_id=='476686112' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2871 node_type_id=='476686112' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToInh.json
2874 node_type_id=='474626527' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToInh.json
2875 node_type_id=='324493977' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToInh.json
2876 node_type_id=='473540161' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToInh.json
2877 node_type_id=='475068599' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToInh.json
2878 node_type_id=='476686112' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToInh.json
2880 node_type_id=='474626527' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToInh.json
2881 node_type_id=='324493977' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2882 node_type_id=='475068599' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2884 node_type_id=='474626527' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
2885 node_type_id=='324493977' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
2886 node_type_id=='473540161' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
2887 node_type_id=='475068599' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
2888 node_type_id=='476686112' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
2890 node_type_id=='474626527' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
2891 node_type_id=='324493977' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
2892 node_type_id=='473540161' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
2893 node_type_id=='475068599' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
2894 node_type_id=='476686112' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
2896 node_type_id=='474626527' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
2897 node_type_id=='324493977' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
2898 node_type_id=='473540161' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
2899 node_type_id=='475068599' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
2900 node_type_id=='476686112' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
2902 node_type_id=='474626527' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
2903 node_type_id=='324493977' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
2904 node_type_id=='473540161' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
2905 node_type_id=='475068599' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
2906 node_type_id=='476686112' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
2908 node_type_id=='474626527' pop_name=='LIFi23Pvalb' exp2syn 1.2 GABA_InhToInh.json
2909 node_type_id=='324493977' pop_name=='LIFi23Pvalb' exp2syn 1.2 GABA_InhToInh.json
2910 node_type_id=='473540161' pop_name=='LIFi23Pvalb' exp2syn 1.2 GABA_InhToInh.json
2911 node_type_id=='475068599' pop_name=='LIFi23Pvalb' exp2syn 1.2 GABA_InhToInh.json
2912 node_type_id=='476686112' pop_name=='LIFi23Pvalb' exp2syn 1.2 GABA_InhToInh.json
2914 node_type_id=='474626527' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
2915 node_type_id=='324493977' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
2916 node_type_id=='473540161' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
2917 node_type_id=='475068599' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
2918 node_type_id=='476686112' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
2920 node_type_id=='474626527' pop_name=='LIFi5Pvalb' exp2syn 1.2 GABA_InhToInh.json
2921 node_type_id=='474626527' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2922 node_type_id=='324493977' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2923 node_type_id=='473540161' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2924 node_type_id=='475068599' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2925 node_type_id=='476686112' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
2927 node_type_id=='474626527' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2928 node_type_id=='474626527' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToInh.json
2929 node_type_id=='324493977' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2930 node_type_id=='473540161' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2931 node_type_id=='475068599' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2932 node_type_id=='476686112' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
2934 node_type_id=='324493977' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2935 node_type_id=='473540161' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2936 node_type_id=='475068599' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2937 node_type_id=='476686112' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
2939 node_type_id=='474626527' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToInh.json
2940 node_type_id=='324493977' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToInh.json
2941 node_type_id=='473540161' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToInh.json
2942 node_type_id=='475068599' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToInh.json
2943 node_type_id=='476686112' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToInh.json
2945 node_type_id=='474626527' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2946 node_type_id=='324493977' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2947 node_type_id=='473540161' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2948 node_type_id=='475068599' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2949 node_type_id=='476686112' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
2951 node_type_id=='474626527' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2952 node_type_id=='324493977' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2953 node_type_id=='473540161' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2954 node_type_id=='475068599' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2955 node_type_id=='476686112' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
2957 node_type_id=='474626527' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2958 node_type_id=='474626527' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2959 node_type_id=='324493977' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2960 node_type_id=='324493977' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2961 node_type_id=='473540161' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2962 node_type_id=='473540161' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2963 node_type_id=='475068599' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2964 node_type_id=='475068599' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2965 node_type_id=='476686112' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2966 node_type_id=='476686112' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
2969 node_type_id=='474626527' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToInh.json
2970 node_type_id=='324493977' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToInh.json
2971 node_type_id=='473540161' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToInh.json
2972 node_type_id=='475068599' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToInh.json
2973 node_type_id=='476686112' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToInh.json
2975 node_type_id=='474626527' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
2976 node_type_id=='324493977' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
2977 node_type_id=='473540161' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
2978 node_type_id=='475068599' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
2979 node_type_id=='476686112' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
2981 node_type_id=='324493977' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToInh.json
2982 node_type_id=='473540161' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToInh.json
2983 node_type_id=='475068599' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToInh.json
2984 node_type_id=='476686112' pop_name=='i1Htr3a' exp2syn 3.8 GABA_InhToInh.json
2986 node_type_id=='324493977' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToInh.json
2987 node_type_id=='473540161' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToInh.json
2988 node_type_id=='475068599' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToInh.json
2989 node_type_id=='476686112' pop_name=='LIFi1Htr3a' exp2syn 3.8 GABA_InhToInh.json
3017 node_type_id=='474626527' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3026 node_type_id=='474626527' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3051 node_type_id=='474626527' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3066 node_type_id=='474626527' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3071 node_type_id=='313862167' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3072 node_type_id=='473016550' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3073 node_type_id=='313862167' pop_name=='e23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3074 node_type_id=='473016550' pop_name=='e23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3075 node_type_id=='313862167' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3076 node_type_id=='473016550' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3077 node_type_id=='313862167' pop_name=='i23Pvalb' exp2syn 1.2 GABA_InhToInh.json
3078 node_type_id=='473016550' pop_name=='i23Pvalb' exp2syn 1.2 GABA_InhToInh.json
3079 node_type_id=='313862167' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToInh.json
3080 node_type_id=='473016550' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToInh.json
3081 node_type_id=='313862167' pop_name=='i5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3082 node_type_id=='473016550' pop_name=='i5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3083 node_type_id=='313862167' pop_name=='i4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3084 node_type_id=='473016550' pop_name=='i4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3085 node_type_id=='313862167' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3086 node_type_id=='313862167' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3087 node_type_id=='473016550' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3088 node_type_id=='473016550' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3089 node_type_id=='313862167' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3090 node_type_id=='473016550' pop_name=='i4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3091 node_type_id=='313862167' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToInh.json
3092 node_type_id=='473016550' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToInh.json
3093 node_type_id=='313862167' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3094 node_type_id=='473016550' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3095 node_type_id=='313862167' pop_name=='e5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3096 node_type_id=='473016550' pop_name=='e5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3097 node_type_id=='313862167' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3098 node_type_id=='313862167' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToInh.json
3099 node_type_id=='473016550' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3100 node_type_id=='473016550' pop_name=='e4Rorb' exp2syn 1.5 GABA_InhToInh.json
3101 node_type_id=='313862167' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToInh.json
3102 node_type_id=='473016550' pop_name=='i23Sst' exp2syn 1.5 GABA_InhToInh.json
3103 node_type_id=='313862167' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3104 node_type_id=='473016550' pop_name=='i5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3105 node_type_id=='313862167' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
3106 node_type_id=='473016550' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
3107 node_type_id=='313862167' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3108 node_type_id=='473016550' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3109 node_type_id=='313862167' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3110 node_type_id=='473016550' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3111 node_type_id=='313862167' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3112 node_type_id=='473016550' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3113 node_type_id=='313862167' pop_name=='LIFi23Pvalb' exp2syn 1.2 GABA_InhToInh.json
3114 node_type_id=='473016550' pop_name=='LIFi23Pvalb' exp2syn 1.2 GABA_InhToInh.json
3115 node_type_id=='313862167' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
3116 node_type_id=='473016550' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
3117 node_type_id=='313862167' pop_name=='LIFi5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3118 node_type_id=='473016550' pop_name=='LIFi5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3119 node_type_id=='313862167' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3120 node_type_id=='473016550' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3121 node_type_id=='313862167' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3122 node_type_id=='313862167' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToInh.json
3123 node_type_id=='473016550' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3124 node_type_id=='473016550' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToInh.json
3125 node_type_id=='313862167' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3126 node_type_id=='473016550' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3127 node_type_id=='313862167' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToInh.json
3128 node_type_id=='473016550' pop_name=='LIFi4Sst' exp2syn 1.5 GABA_InhToInh.json
3129 node_type_id=='313862167' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3130 node_type_id=='473016550' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3131 node_type_id=='313862167' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3132 node_type_id=='473016550' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3133 node_type_id=='313862167' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3134 node_type_id=='313862167' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3135 node_type_id=='473016550' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3136 node_type_id=='473016550' pop_name=='i23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3137 node_type_id=='313862167' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToInh.json
3138 node_type_id=='473016550' pop_name=='LIFi23Sst' exp2syn 1.5 GABA_InhToInh.json
3139 node_type_id=='313862167' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3140 node_type_id=='473016550' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3141 node_type_id=='313862167' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
3142 node_type_id=='473016550' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
3156 node_type_id=='473016550' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3161 node_type_id=='473016550' pop_name=='LIFi23Htr3a' exp2syn 1.5 GABA_InhToInh.json
3185 node_type_id=='318733871' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3186 node_type_id=='318808427' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3187 node_type_id=='370351753' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3188 node_type_id=='386049446' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3189 node_type_id=='397351623' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3190 node_type_id=='422738880' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3191 node_type_id=='475459689' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3192 node_type_id=='476455864' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3193 node_type_id=='476457450' pop_name=='e5Rbp4' exp2syn 2.5 AMPA_ExcToExc.json
3194 node_type_id=='318733871' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3195 node_type_id=='318808427' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3196 node_type_id=='370351753' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3197 node_type_id=='386049446' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3198 node_type_id=='397351623' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3199 node_type_id=='422738880' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3200 node_type_id=='475459689' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3201 node_type_id=='476455864' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3202 node_type_id=='476457450' pop_name=='e23Cux2' exp2syn 1.6 AMPA_ExcToExc.json
3203 node_type_id=='318733871' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3204 node_type_id=='318808427' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3205 node_type_id=='370351753' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3206 node_type_id=='386049446' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3207 node_type_id=='397351623' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3208 node_type_id=='422738880' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3209 node_type_id=='475459689' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3210 node_type_id=='476455864' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3211 node_type_id=='476457450' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3212 node_type_id=='318733871' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3213 node_type_id=='318808427' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3214 node_type_id=='370351753' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3215 node_type_id=='386049446' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3216 node_type_id=='397351623' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3217 node_type_id=='422738880' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3218 node_type_id=='475459689' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3219 node_type_id=='476455864' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3220 node_type_id=='476457450' pop_name=='e4Scnn1a' exp2syn 1.3 AMPA_ExcToExc.json
3221 node_type_id=='318733871' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3222 node_type_id=='318808427' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3223 node_type_id=='370351753' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3224 node_type_id=='386049446' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3225 node_type_id=='397351623' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3226 node_type_id=='422738880' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3227 node_type_id=='475459689' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3228 node_type_id=='476455864' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
